time,open,high,low,close,volume
2015-05-15 23:00:00,119.327,119.443,119.321,119.379,459
2015-05-18 00:00:00,119.269,119.368,119.252,119.358,413
2015-05-18 01:00:00,119.369,119.42,119.369,119.412,270
2015-05-18 02:00:00,119.412,119.412,119.33,119.348,288
2015-05-18 03:00:00,119.352,119.674,119.349,119.634,596
2015-05-18 04:00:00,119.621,119.748,119.602,119.72,548
2015-05-18 05:00:00,119.718,119.734,119.614,119.628,483
2015-05-18 06:00:00,119.638,119.671,119.623,119.632,400
2015-05-18 07:00:00,119.634,119.638,119.587,119.626,405
2015-05-18 08:00:00,119.625,119.755,119.618,119.674,500
2015-05-18 09:00:00,119.676,119.706,119.576,119.615,634
2015-05-18 10:00:00,119.615,119.76,119.532,119.757,682
2015-05-18 11:00:00,119.732,119.751,119.622,119.675,637
2015-05-18 12:00:00,119.672,119.721,119.647,119.675,585
2015-05-18 13:00:00,119.668,119.693,119.626,119.678,598
2015-05-18 14:00:00,119.673,119.706,119.639,119.683,653
2015-05-18 15:00:00,119.682,119.749,119.668,119.705,2278
2015-05-18 16:00:00,119.706,119.89,119.675,119.812,5381
2015-05-18 17:00:00,119.812,119.844,119.738,119.835,5111
2015-05-18 18:00:00,119.835,119.882,119.803,119.811,3664
2015-05-18 19:00:00,119.81,119.881,119.803,119.856,2771
2015-05-18 20:00:00,119.857,119.984,119.852,119.967,2889
2015-05-18 21:00:00,119.965,120.008,119.938,120.001,3123
2015-05-18 22:00:00,120.001,120.028,119.943,119.987,2409
2015-05-18 23:00:00,119.986,120.007,119.954,119.973,1599
2015-05-19 00:00:00,119.966,120.011,119.964,119.982,1054
2015-05-19 01:00:00,119.982,120.004,119.959,119.988,1661
2015-05-19 02:00:00,119.987,119.989,119.884,119.909,1811
2015-05-19 03:00:00,119.91,119.956,119.879,119.888,2661
2015-05-19 04:00:00,119.888,119.972,119.85,119.956,2519
2015-05-19 05:00:00,119.956,120.031,119.941,119.975,2032
2015-05-19 06:00:00,119.977,119.979,119.928,119.933,1811
2015-05-19 07:00:00,119.933,119.959,119.93,119.945,1169
2015-05-19 08:00:00,119.946,119.992,119.907,119.921,1995
2015-05-19 09:00:00,119.921,119.99,119.92,119.944,3239
2015-05-19 10:00:00,119.942,120.051,119.825,119.97,7052
2015-05-19 11:00:00,119.97,120.052,119.94,120.006,4434
2015-05-19 12:00:00,120.006,120.082,119.981,120.07,3767
2015-05-19 13:00:00,120.07,120.106,120.038,120.048,3160
2015-05-19 14:00:00,120.047,120.141,120.031,120.116,3413
2015-05-19 15:00:00,120.116,120.452,120.116,120.436,5804
2015-05-19 16:00:00,120.437,120.453,120.371,120.428,5651
2015-05-19 17:00:00,120.429,120.7,120.369,120.671,6709
2015-05-19 18:00:00,120.671,120.715,120.558,120.572,5388
2015-05-19 19:00:00,120.573,120.62,120.506,120.588,3190
2015-05-19 20:00:00,120.588,120.702,120.585,120.684,2621
2015-05-19 21:00:00,120.685,120.716,120.671,120.714,2431
2015-05-19 22:00:00,120.708,120.73,120.692,120.725,3152
